TCP,214,VM
TCP,215,Insignia
TCP,216,Computer
TCP,217,dBASE
TCP,218,Netix
TCP,219,Unisys
TCP,220,Interactive
TCP,221,Berkeley
TCP,222,Berkeley
TCP,223,Certificate
TCP,224,masqdialer
TCP,242,Direct
TCP,243,Survey
TCP,244,inbusiness
TCP,245,LINK
TCP,246,Display
TCP,247,SUBNTBCST_TFTP
TCP,248,bhfhs
TCP,256,RAP/Checkpoint
TCP,257,Check
TCP,258,Check
TCP,259,Check
TCP,260,Openport
TCP,261,IIOP
TCP,262,Arcisdms
TCP,263,HDAP
TCP,264,BGMP
TCP,265,X-Bone
TCP,266,SCSI
TCP,267,Tobit
TCP,268,Tobit
TCP,280,HTTP-mgmt
TCP,281,Personal
TCP,282,Cable
TCP,283,rescap
TCP,284,corerjd
TCP,286,FXP-1
TCP,287,K-BLOCK
TCP,308,Novastor
TCP,309,EntrustTime
TCP,310,bhmds
TCP,311,AppleShare
TCP,312,VSLMP
TCP,313,Magenta
TCP,314,Opalis
TCP,315,DPSI
TCP,316,decAuth
TCP,317,Zannet
TCP,318,PKIX
TCP,319,PTP
TCP,320,PTP
TCP,321,PIP
TCP,322,RTSPS
TCP,333,Texar
TCP,344,Prospero
TCP,345,Perf
TCP,346,Zebra
TCP,347,Fatmen
TCP,348,Cabletron
TCP,349,mftp
TCP,350,MATIP
TCP,351,bhoetty
TCP,352,bhoedap4
TCP,353,NDSAUTH
TCP,354,bh611
TCP,355,DATEX-ASN
TCP,356,Cloanto
TCP,357,bhevent
TCP,358,Shrinkwrap
TCP,359,Tenebris
TCP,360,scoi2odialog
TCP,361,Semantix
TCP,362,SRS
TCP,363,RSVP
TCP,364,Aurora
TCP,365,DTK
TCP,366,ODMR
TCP,367,MortgageWare
TCP,368,QbikGDP
TCP,369,rpc2portmap
TCP,370,codaauth2
TCP,371,Clearcase
TCP,372,ListProcessor
TCP,373,Legent
TCP,374,Legent
TCP,375,Hassle
TCP,376,Amiga
TCP,377,NEC
TCP,378,NEC
TCP,379,TIA/EIA/IS-99
TCP,380,TIA/EIA/IS-99
TCP,381,hp
TCP,382,hp
TCP,383,hp
TCP,384,A
TCP,385,IBM
TCP,386,ASA
TCP,387,Appletalk
TCP,388,Unidata
TCP,389,Lightweight
TCP,390,UIS
TCP,391,SynOptics
TCP,392,SynOptics
TCP,393,Data
TCP,394,EMBL
TCP,395,NETscout
TCP,396,Novell
TCP,397,Multi
TCP,398,Kryptolan
TCP,399,ISO
TCP,400,Workstation
TCP,401,Uninterruptible
TCP,402,Genie
TCP,403,decap
TCP,404,nced
TCP,405,ncld
TCP,406,Interactive
TCP,407,Timbuktu
TCP,408,Prospero
TCP,409,Prospero
TCP,410,DECLadebug
TCP,411,Remote
TCP,412,NeoModus
TCP,413,SMSP
TCP,414,InfoSeek
TCP,415,BNet
TCP,416,Silverplatter
TCP,417,Onmux
TCP,418,Hyper-G
TCP,419,Ariel
TCP,420,SMPTE
TCP,421,Ariel
TCP,422,Ariel
TCP,423,IBM
TCP,424,IBM
TCP,425,ICAD
TCP,426,smartsdp
TCP,427,Server
TCP,428,OCS_CMU
TCP,429,OCS_AMU
TCP,430,UTMPSD
TCP,431,UTMPCD
TCP,432,IASD
TCP,433,NNSP
TCP,434,MobileIP-Agent
TCP,435,MobilIP-MN
TCP,436,DNA-CML
TCP,437,comscm
TCP,438,dsfgw
TCP,439,dasp
TCP,440,sgcp
TCP,441,decvms-sysmgt
TCP,442,cvc_hostd
TCP,443,HTTP
TCP,444,Simple
TCP,445,Microsoft-DS
TCP,446,DDM-RDB
TCP,447,DDM-RFM
TCP,448,DDM-SSL
TCP,449,AS
TCP,450,TServer
TCP,451,Cray
TCP,452,Cray
TCP,453,CreativeServer
TCP,454,ContentServer
TCP,455,CreativePartnr
TCP,456,macon-tcp
TCP,457,scohelp
TCP,458,apple
TCP,459,ampr-rcmd
TCP,460,skronk
TCP,461,DataRampSrv
TCP,462,DataRampSrvSec
TCP,463,alpes
TCP,464,kpasswd
TCP,465,SMTPS
TCP,466,digital-vrc
TCP,467,mylex-mapd
TCP,468,proturis
TCP,469,Radio
TCP,470,scx-proxy
TCP,471,Mondex
TCP,472,ljk-login
TCP,473,hybrid-pop
TCP,474,tn-tl-w1
TCP,475,tcpnethaspsrv
TCP,476,tn-tl-fd1
TCP,477,ss7ns
TCP,478,spsc
TCP,479,iafserver
TCP,480,iafdbase
TCP,481,Ph
TCP,482,bgs-nsi
TCP,483,ulpnet
TCP,484,Integra
TCP,485,Air
TCP,486,avian
TCP,487,saft
TCP,488,gss-HTTP
TCP,489,nest-protocol
TCP,490,micom-pfs
TCP,491,go-login
TCP,492,Transport
TCP,493,Transport
TCP,494,POV-Ray
TCP,495,intecourier
TCP,496,PIM-RP-DISC
TCP,497,dantz
TCP,498,siam
TCP,499,ISO
TCP,500,ISAKMP
TCP,501,STMF
TCP,502,asa-appl-proto
TCP,503,Intrinsa
TCP,504,citadel
TCP,505,mailbox-lm
TCP,506,ohimsrv
TCP,507,crs
TCP,508,xvttp
TCP,509,snare
TCP,510,FirstClass
TCP,511,PassGo
TCP,512,Remote
TCP,513,Remote
TCP,514,Remote
TCP,515,spooler
TCP,516,videotex
TCP,517,like
TCP,518,talkd
TCP,519,unixtime
TCP,520,extended
TCP,521,ripng
TCP,522,User
TCP,523,IBM-DB2
TCP,524,NCP
TCP,525,timeserver
TCP,526,newdate
TCP,527,Stock
TCP,528,Customer
TCP,529,IRC-SERV
TCP,530,rpc
TCP,531,chat
TCP,532,readnews
TCP,533,for
TCP,534,MegaMedia
TCP,535,iiop
TCP,536,opalis-rdv
TCP,537,Networked
TCP,538,gdomap
TCP,539,Apertus
TCP,540,uucpd
TCP,541,uucp-rlogin
TCP,542,commerce
TCP,543,kerberos
TCP,544,krcmd
TCP,545,appleqtcsrvr
TCP,546,DHCPv6
TCP,547,DHCPv6
TCP,548,AppleShare
TCP,549,IDFP
TCP,550,new-who
TCP,551,cybercash
TCP,552,deviceshare
TCP,553,pirp
TCP,554,Real
TCP,555,phAse
TCP,556,rfs
TCP,557,openvms-sysipc
TCP,558,SDNSKMP
TCP,559,TEEDTAP
TCP,560,rmonitord
TCP,561,monitor
TCP,562,chcmd
TCP,563,AOL
TCP,564,plan
TCP,565,whoami
TCP,566,streettalk
TCP,567,banyan-rpc
TCP,568,microsoft
TCP,569,microsoft
TCP,570,demon
TCP,571,udemon
TCP,572,sonar
TCP,573,banyan-vip
TCP,574,FTP
TCP,575,VEMMI
TCP,576,ipcd
TCP,577,vnas
TCP,578,ipdd
TCP,579,decbsrv
TCP,580,SNTP
TCP,581,Bundle
TCP,582,SCC
TCP,583,Philips
TCP,584,Key
TCP,585,IMAP4+SSL
TCP,586,Password
TCP,587,Message
TCP,588,CAL
TCP,589,EyeLink
TCP,590,TNS
TCP,591,FileMaker
TCP,592,Eudora
TCP,593,HTTP
TCP,594,TPIP
TCP,595,CAB
TCP,596,SMSD
TCP,597,PTC
TCP,598,SCO
TCP,599,Aeolon
TCP,600,Sun
TCP,606,Cray
TCP,607,nqs
TCP,608,Sender-Initiated/Unsolicited
TCP,609,npmp-trap
TCP,610,Apple
TCP,611,npmp-gui
TCP,612,HMMP
TCP,613,HMMP
TCP,614,SSLshell
TCP,615,Internet
TCP,616,SCO
TCP,617,SCO
TCP,618,DEI-ICDA
TCP,619,Digital
TCP,620,SCO
TCP,621,ESCP
TCP,622,Collaborator
TCP,623,Aux
TCP,624,Crypto
TCP,625,DEC
TCP,626,ASIA
TCP,627,PassGo
TCP,628,QMQP
TCP,629,3Com
TCP,630,RDA
TCP,631,IPP
TCP,632,bmpp
TCP,633,Service
TCP,634,ginad
TCP,635,RLZ
TCP,636,LDAP
TCP,637,lanserver
TCP,638,mcns-sec
TCP,639,MSDP
TCP,640,entrust-sps
TCP,641,repcmd
TCP,642,ESRO-EMSDP
TCP,643,SANity
TCP,644,dwr
TCP,645,PSSC
TCP,646,LDP
TCP,647,DHCP
TCP,648,Registry
TCP,649,Aminet
TCP,650,OBEX
TCP,651,IEEE
TCP,652,UDLR_DTCP
TCP,653,RepCmd
TCP,654,AODV
TCP,655,TINC
TCP,656,SPMP
TCP,657,RMC
TCP,658,TenFold
TCP,659,URL
TCP,660,MacOS
TCP,661,HAP
TCP,662,PFTP
TCP,663,PureNoise
TCP,664,Secure
TCP,665,Sun
TCP,666,doom
TCP,667,campaign
TCP,668,MeComm
TCP,669,MeRegister
TCP,670,VACDSM-SWS
TCP,671,VACDSM-APP
TCP,672,VPPS-QUA
TCP,673,CIMPLEX
TCP,674,ACAP
TCP,675,DCTP
TCP,676,VPPS
TCP,677,Virtual
TCP,678,GNU
TCP,679,MRM
TCP,680,entrust-aaas
TCP,681,entrust-aams
TCP,682,XFR
TCP,683,CORBA
TCP,684,CORBA
TCP,685,MDC
TCP,686,Hardware
TCP,687,asipregistry
TCP,688,REALM-RUSD
TCP,689,NMAP
TCP,690,VATP
TCP,691,MS
TCP,692,Hyperwave-ISP
TCP,693,connendp
TCP,694,ha-cluster
TCP,695,IEEE-MMS-SSL
TCP,696,RUSHD
TCP,697,UUIDGEN
TCP,698,OLSR
TCP,704,errlog
TCP,705,AgentX
TCP,706,SILC
TCP,707,W32.Nachi
TCP,709,Entrust
TCP,710,Entrust
TCP,711,Cisco
TCP,729,IBM
TCP,730,IBM
TCP,731,IBM
TCP,740,(old)
TCP,741,netGW
TCP,742,Network
TCP,744,Flexible
TCP,747,Fujitsu
TCP,748,Russell
TCP,749,kerberos
TCP,750,rfile
TCP,751,pump
TCP,752,Kerberos
TCP,753,Kerberos
TCP,754,send
TCP,758,nlogin
TCP,759,con
TCP,760,kreg,
TCP,761,kpwd,
TCP,762,quotad
TCP,763,cycleserv
TCP,764,omserv
TCP,765,webster
TCP,767,phone
TCP,769,vid
TCP,770,cadlock
TCP,771,rtip
TCP,772,cycleserv2
TCP,773,submit
TCP,774,rpasswd
TCP,775,entomb
TCP,776,wpages
TCP,777,Multiling
TCP,780,wpgs
TCP,781,HP
TCP,782,node
TCP,783,HP
TCP,786,Concert
TCP,787,QSC
TCP,799,ControlIT
TCP,800,mdbs_daemon
TCP,801,device
TCP,808,CCProxy
TCP,810,FCP
TCP,828,itm-mcell-s
TCP,829,PKIX-3
TCP,871,SUP
TCP,873,rsync
TCP,886,ICL
TCP,887,ICL
TCP,888,CD
TCP,900,Check
TCP,901,Samba
TCP,902,VMware
TCP,903,IDEAFARM-CATCH
TCP,911,xact-backup
TCP,912,VMware
TCP,989,FTP
TCP,990,FTP
TCP,991,Netnews
TCP,992,Telnet
TCP,993,IMAP4
TCP,994,IRC
TCP,995,POP3
TCP,996,vsinet
TCP,997,maitrd
TCP,998,busboy
TCP,999,puprouter
TCP,1000,cadlock
TCP,1002,Microsoft
TCP,1008,UFS-aware
TCP,1010,surf
TCP,1011,Doly
TCP,1015,Doly
TCP,1023,Reserved
TCP,1024,Reserved
TCP,1025,MSTASK
TCP,1026,MSTASK
TCP,1030,BBN
TCP,1031,InetInfo
TCP,1032,BBN
TCP,1042,W32.Mydoom.L
TCP,1047,Sun's
TCP,1048,Sun's
TCP,1049,Tobit
TCP,1050,CORBA
TCP,1051,Optima
TCP,1052,Dynamic
TCP,1053,Remote
TCP,1054,BRVREAD
TCP,1055,ANSYS
TCP,1056,VFO
TCP,1057,STARTRON
TCP,1058,nim
TCP,1059,nimreg
TCP,1060,POLESTAR
TCP,1061,KIOSK
TCP,1062,Veracity
TCP,1063,KyoceraNetDev
TCP,1064,JSTEL
TCP,1065,SYSCOMLAN
TCP,1066,FPO-FNS
TCP,1067,Installation
TCP,1068,Installation
TCP,1069,COGNEX-INSIGHT
TCP,1070,GMRUpdateSERV
TCP,1071,BSQUARE-VOIP
TCP,1072,CARDAX
TCP,1073,BridgeControl
TCP,1074,FASTechnologies
TCP,1075,RDRMSHC
TCP,1076,DAB
TCP,1077,IMGames
TCP,1078,eManageCstp
TCP,1079,ASPROVATalk
TCP,1080,Socks
TCP,1081,PVUNIWIEN
TCP,1082,AMT-ESD-PROT
TCP,1083,Anasoft
TCP,1084,Anasoft
TCP,1085,Web
TCP,1086,CPL
TCP,1087,CPL
TCP,1088,CPL
TCP,1089,FF
TCP,1090,FF
TCP,1091,FF
TCP,1092,OBRPD
TCP,1093,PROOFD
TCP,1094,ROOTD
TCP,1095,NICELink
TCP,1096,Common
TCP,1097,Sun
TCP,1098,RMI
TCP,1099,RMI
TCP,1100,MCTP
TCP,1101,PT2-DISCOVER
TCP,1102,ADOBE
TCP,1103,ADOBE
TCP,1104,XRL
TCP,1105,FTRANHC
TCP,1106,ISOIPSIGPORT-1
TCP,1107,ISOIPSIGPORT-2
TCP,1108,ratio-adp
TCP,1109,Pop
TCP,1110,Cluster
TCP,1111,LM
TCP,1112,Intelligent
TCP,1114,Mini
TCP,1115,ARDUS
TCP,1116,ARDUS
TCP,1117,ARDUS
TCP,1123,Murray
TCP,1127,SUP
TCP,1155,Network
TCP,1161,Health
TCP,1162,Health
TCP,1169,TRIPWIRE
TCP,1178,SKK
TCP,1180,Millicent
TCP,1188,HP
TCP,1200,SCOL
TCP,1201,Nucleus
TCP,1202,caiccipc
TCP,1203,License
TCP,1204,Log
TCP,1205,Accord-MGC
TCP,1206,Anthony
TCP,1207,MetaSage
TCP,1208,SEAGULL
TCP,1209,IPCD3
TCP,1210,EOSS
TCP,1211,Groove
TCP,1212,lupa
TCP,1213,MPC
TCP,1214,KAZAA
TCP,1215,scanSTAT
TCP,1216,ETEBAC
TCP,1217,HPSS-NDAPI
TCP,1218,AeroFlight-ADs
TCP,1219,AeroFlight-Ret
TCP,1220,QT
TCP,1221,SweetWARE
TCP,1222,SNI
TCP,1223,TGP
TCP,1224,VPNz
TCP,1225,SLINKYSEARCH
TCP,1226,STGXFWS
TCP,1227,DNS2Go
TCP,1228,FLORENCE
TCP,1229,Novell
TCP,1234,W32.Beagle.Y
TCP,1239,NMSD
TCP,1241,Nessus
TCP,1243,SubSeven
TCP,1245,Subseven
TCP,1248,hermes
TCP,1270,Microsoft
TCP,1300,H323
TCP,1310,Husky
TCP,1311,RxMon
TCP,1312,STI
TCP,1313,BMC_PATROLDB
TCP,1314,Photoscript
TCP,1319,Panja-ICSP
TCP,1320,Panja-AXBNET
TCP,1321,PIP
TCP,1335,Digital
TCP,1345,VPJP
TCP,1346,Alta
TCP,1347,multi
TCP,1348,multi
TCP,1349,Registration
TCP,1350,Registration
TCP,1351,Digital
TCP,1352,Lotus
TCP,1353,Relief
TCP,1354,RightBrain
TCP,1355,Intuitive
TCP,1356,CuillaMartin
TCP,1357,Electronic
TCP,1358,CONNLCLI
TCP,1359,FTSRV
TCP,1360,MIMER
TCP,1361,LinX
TCP,1362,TimeFlies
TCP,1363,Network
TCP,1364,Network
TCP,1365,Network
TCP,1366,Novell
TCP,1367,DCS
TCP,1368,ScreenCast
TCP,1369,GlobalView
TCP,1370,Unix
TCP,1371,Fujitsu
TCP,1372,Fujitsu
TCP,1373,Chromagrafx
TCP,1374,EPI
TCP,1375,Bytex
TCP,1376,IBM
TCP,1377,Cichlid
TCP,1378,Elan
TCP,1379,Integrity
TCP,1380,Telesis
TCP,1381,Apple
TCP,1382,udt_os
TCP,1383,GW
TCP,1384,Objective
TCP,1385,Atex
TCP,1386,CheckSum
TCP,1387,Computer
TCP,1388,Objective
TCP,1389,Document
TCP,1390,Storage
TCP,1391,Storage
TCP,1392,Print
TCP,1393,Network
TCP,1394,Network
TCP,1395,PC
TCP,1396,DVL
TCP,1397,Audio
TCP,1398,Video
TCP,1399,Cadkey
TCP,1400,Cadkey
TCP,1401,Goldleaf
TCP,1402,Prospero
TCP,1403,Prospero
TCP,1404,Infinite
TCP,1405,IBM
TCP,1406,NetLabs
TCP,1407,DBSA
TCP,1408,Sophia
TCP,1409,Here
TCP,1410,HiQ
TCP,1411,AudioFile
TCP,1412,InnoSys
TCP,1413,Innosys-ACL
TCP,1414,IBM
TCP,1415,DBStar
TCP,1416,Novell
TCP,1417,Timbuktu
TCP,1418,Timbuktu
TCP,1419,Timbuktu
TCP,1420,Timbuktu
TCP,1421,Gandalf
TCP,1422,Autodesk
TCP,1423,Essbase
TCP,1424,Hybrid
TCP,1425,Zion
TCP,1426,Satellite-data
TCP,1427,mloadd
TCP,1428,Informatik
TCP,1429,Hypercom
TCP,1430,Hypercom
TCP,1431,Reverse
TCP,1432,Blueberry
TCP,1433,Microsoft-SQL-Server
TCP,1434,Microsoft-SQL-Monitor
TCP,1435,IBM
TCP,1436,Satellite-data
TCP,1437,Tabula
TCP,1438,Eicon
TCP,1439,Eicon
TCP,1440,Eicon
TCP,1441,Cadis
TCP,1442,Cadis
TCP,1443,Integrated
TCP,1444,Marcam
TCP,1445,Proxima
TCP,1446,Optical
TCP,1447,Applied
TCP,1448,OpenConnect
TCP,1449,PEport
TCP,1450,Tandem
TCP,1451,IBM
TCP,1452,GTE
TCP,1453,Genie
TCP,1454,interHDL
TCP,1455,ESL
TCP,1456,DCA
TCP,1457,Valisys
TCP,1458,Nichols
TCP,1459,Proshare
TCP,1460,Proshare
TCP,1461,IBM
TCP,1462,World
TCP,1463,Nucleus
TCP,1464,MSL
TCP,1465,Pipes
TCP,1466,Ocean
TCP,1467,CSDMBASE
TCP,1468,CSDM
TCP,1469,Active
TCP,1470,Universal
TCP,1471,csdmbase
TCP,1472,csdm
TCP,1473,OpenMath
TCP,1474,Telefinder
TCP,1475,Taligent
TCP,1476,clvm-cfg
TCP,1477,ms-sna-server
TCP,1478,ms-sna-base
TCP,1479,dberegister
TCP,1480,PacerForum
TCP,1481,AIRS
TCP,1482,Miteksys
TCP,1483,AFS
TCP,1484,Confluent
TCP,1485,LANSource
TCP,1486,nms_topo_serv
TCP,1487,LocalInfoSrvr
TCP,1488,DocStor
TCP,1489,dmdocbroker
TCP,1490,insitu-conf
TCP,1491,anynetgateway
TCP,1492,stone-design-1
TCP,1493,netmap_lm
TCP,1494,Citrix/ica
TCP,1495,cvc
TCP,1496,liberty-lm
TCP,1497,rfx-lm
TCP,1498,Sybase
TCP,1499,Federico
TCP,1500,VLSI
TCP,1501,Satellite-data
TCP,1502,Shiva
TCP,1503,MS
TCP,1504,EVB
TCP,1505,Funk
TCP,1506,Universal
TCP,1507,symplex
TCP,1508,diagmond
TCP,1509,Robcad
TCP,1510,Midland
TCP,1511,3l-l1
TCP,1512,Microsoft's
TCP,1513,Fujitsu
TCP,1514,Fujitsu
TCP,1515,ifor-protocol
TCP,1516,Virtual
TCP,1517,Virtual
TCP,1518,Virtual
TCP,1519,Virtual
TCP,1520,atm
TCP,1521,Oracle8i
TCP,1522,Ricardo
TCP,1523,cichild
TCP,1524,dtspcd
TCP,1525,Oracle
TCP,1526,Prospero
TCP,1527,oracle
TCP,1528,micautoreg
TCP,1529,oracle
TCP,1530,Oracle
TCP,1531,rap-listen
TCP,1532,miroconnect
TCP,1533,Virtual
TCP,1534,micromuse-lm
TCP,1535,ampr-info
TCP,1536,ampr-inter
TCP,1537,isi-lm
TCP,1538,3ds-lm
TCP,1539,Intellistor
TCP,1540,rds
TCP,1541,rds2
TCP,1542,gridgen-elmd
TCP,1543,simba-cs
TCP,1544,aspeclmd
TCP,1545,vistium-share
TCP,1546,abbaccuray
TCP,1547,laplink
TCP,1548,Axon
TCP,1549,Shiva
TCP,1550,Image
TCP,1551,HECMTL-DB
TCP,1552,pciarray
TCP,1553,sna-cs
TCP,1554,CACI
TCP,1555,livelan
TCP,1556,AshWin
TCP,1557,ArborText
TCP,1558,xingmpeg
TCP,1559,web2host
TCP,1560,asci-val
TCP,1561,facilityview
TCP,1562,pconnectmgr
TCP,1563,Cadabra
TCP,1564,Pay-Per-View
TCP,1565,WinDD
TCP,1566,CORELVIDEO
TCP,1567,jlicelmd
TCP,1568,tsspmap
TCP,1569,ets
TCP,1570,orbixd
TCP,1571,Oracle
TCP,1572,Chipcom
TCP,1573,itscomm-ns
TCP,1574,mvel-lm
TCP,1575,oraclenames
TCP,1576,moldflow-lm
TCP,1577,hypercube-lm
TCP,1578,Jacobus
TCP,1579,ioc-sea-lm
TCP,1580,tn-tl-r1
TCP,1581,MIL-2045-47001
TCP,1582,MSIMS
TCP,1583,simbaexpress
TCP,1584,tn-tl-fd2
TCP,1585,intv
TCP,1586,ibm-abtact
TCP,1587,pra_elmd
TCP,1588,triquest-lm
TCP,1589,VQP
TCP,1590,gemini-lm
TCP,1591,ncpm-pm
TCP,1592,commonspace
TCP,1593,mainsoft-lm
TCP,1594,sixtrak
TCP,1595,radio
TCP,1596,radio-sm
TCP,1597,orbplus-iiop
TCP,1598,picknfs
TCP,1599,simbaservices
TCP,1600,Bofra-A
TCP,1601,aas
TCP,1602,inspect
TCP,1603,pickodbc
TCP,1604,icabrowser
TCP,1605,Salutation
TCP,1606,Salutation
TCP,1607,stt
TCP,1608,Smart
TCP,1609,isysg-lm
TCP,1610,taurus-wh
TCP,1611,Inter
TCP,1612,NetBill
TCP,1613,NetBill
TCP,1614,NetBill
TCP,1615,NetBill
TCP,1616,NetBill
TCP,1617,Nimrod
TCP,1618,skytelnet
TCP,1619,xs-openstorage
TCP,1620,faxportwinport
TCP,1621,softdataphone
TCP,1622,ontime
TCP,1623,jaleosnd
TCP,1624,udp-sr-port
TCP,1625,svs-omagent
TCP,1626,Shockwave
TCP,1627,T.128
TCP,1628,LonTalk
TCP,1629,LonTalk
TCP,1630,Oracle
TCP,1631,Visit
TCP,1632,PAMMRATC
TCP,1633,PAMMRPC
TCP,1634,Log
TCP,1635,EDB
TCP,1636,CableNet
TCP,1637,CableNet
TCP,1638,Bofra-A
TCP,1639,cert-initiator
TCP,1640,cert-responder
TCP,1641,InVision
TCP,1642,isis-am
TCP,1643,isis-ambc
TCP,1644,Satellite-data
TCP,1645,datametrics
TCP,1646,sa-msg-port
TCP,1647,rsap
TCP,1648,concurrent-lm
TCP,1649,kermit
TCP,1650,nkd
TCP,1651,shiva_confsrvr
TCP,1652,xnmp
TCP,1653,alphatech-lm
TCP,1654,stargatealerts
TCP,1655,dec-mbadmin
TCP,1656,dec-mbadmin-h
TCP,1657,fujitsu-mmpdc
TCP,1658,sixnetudr
TCP,1659,Silicon
TCP,1660,skip-mc-gikreq
TCP,1661,netview-aix-1
TCP,1662,netview-aix-2
TCP,1663,netview-aix-3
TCP,1664,netview-aix-4
TCP,1665,netview-aix-5
TCP,1666,netview-aix-6
TCP,1667,netview-aix-7
TCP,1668,netview-aix-8
TCP,1669,netview-aix-9
TCP,1670,netview-aix-10
TCP,1671,netview-aix-11
TCP,1672,netview-aix-12
TCP,1673,Intel
TCP,1674,Intel
TCP,1675,Pacific
TCP,1676,netcomm1
TCP,1677,groupwise
TCP,1678,prolink
TCP,1679,darcorp-lm
TCP,1680,microcom-sbp
TCP,1681,sd-elmd
TCP,1682,lanyon-lantern
TCP,1683,ncpm-hip
TCP,1684,SnareSecure
TCP,1685,n2nremote
TCP,1686,cvmon
TCP,1687,nsjtp-ctrl
TCP,1688,nsjtp-data
TCP,1689,firefox
TCP,1690,ng-umds
TCP,1691,empire-empuma
TCP,1692,sstsys-lm
